I	IMPIEGATO	65	00169	PASSCARD	RMB-H1	2018/01/27	2019/01/27	0
I	IMPIEGATO	65	00172	PASSCARD	RMB-G2	2018/01/24	2019/01/24	0
I	IMPIEGATO	65	00176	BIBLIOCARD	RMB-F1	2018/01/31	2019/01/31	5
I	IMPIEGATO	65	00177	BIBLIOCARD	RMB-F2	2018/01/22	2019/01/22	0
I	IMPIEGATO	65	00177	BIBLIOCARD	RMB-F1	2018/01/30	2019/01/30	0
I	IMPIEGATO	65	00185	BIBLIOCARD	RMB-A3	2018/01/22	2019/01/22	0
I	IMPIEGATO	65	00185	BIBLIOCARD	RMB-C1	2018/01/13	2019/01/13	0
I	IMPIEGATO	65	00188	PASSCARD	RMB-V1	2018/01/08	2019/01/08	0
I	IMPIEGATO	65	00192	BIBLIOCARD	RMB-U2	2018/01/05	2019/01/05	12
I	IMPIEGATO	65	00192	BIBLIOCARD	RMB-S1	2018/01/09	2019/01/09	6
I	IMPIEGATO	65	00197	BIBLIOCARD	RMB-B3	2018/01/14	2019/01/14	2
I	IMPIEGATO	65	00199	BIBLIOCARD	RMB-E1	2018/01/27	2019/01/27	1
I	IMPIEGATO	65	00199	BIBLIOCARD	RMB-E1	2018/01/14	2018/02/09	0
I	IMPIEGATO	65	01039	PASSCARD	RMB-B3	2018/01/04	2019/01/04	3
I	IMPIEGATO	66		BIBLIOCARD	RMB-C1	2018/01/31	2019/01/31	0
I	IMPIEGATO	66		PASSCARD	RMB-E1	2018/01/02	2019/01/02	1
I	IMPIEGATO	66	00044	PASSCARD	RMB-G2	2018/01/30	2019/01/30	4
I	IMPIEGATO	66	00100	BIBLIOCARD	RMB-G2	2018/01/09	2019/01/09	11
I	IMPIEGATO	66	00119	PASSCARD	RMB-O2	2018/01/23	2019/01/23	0
I	IMPIEGATO	66	00121	BIBLIOCARD	RMB-O2	2018/01/31	2019/01/31	0
I	IMPIEGATO	66	00121	BIBLIOCARD	RMB-O2	2018/01/18	2019/01/18	0
I	IMPIEGATO	66	00125	BIBLIOCARD	RMB-O1	2018/01/24	2018/02/13	0
I	IMPIEGATO	66	00128	PASSCARD	RMB-N1	2018/01/26	2019/01/26	2
I	IMPIEGATO	66	00138	PASSCARD	RMB-D1	2018/01/15	2019/01/15	9
I	IMPIEGATO	66	00139	PASSCARD	RMB-D1	2018/01/31	2019/01/31	1
I	IMPIEGATO	66	00141	BIBLIOCARD	RMB-D1	2018/01/11	2019/01/11	0
I	IMPIEGATO	66	00143	BIBLIOCARD	RMB-Q1	2018/01/11	2019/01/11	6
I	IMPIEGATO	66	00144	BIBLIOCARD	RMB-Q2	2018/01/11	2018/02/15	0
I	IMPIEGATO	66	00146	PASSCARD	RMB-Q1	2018/01/11	2019/01/11	0
I	IMPIEGATO	66	00146	PASSCARD	RMB-Q1	2018/01/16	2019/01/16	0
I	IMPIEGATO	66	00149	PASSCARD	RMB-R3	2018/01/28	2019/01/28	0
I	IMPIEGATO	66	00151	BIBLIOCARD	RMB-R1	2018/01/15	2019/01/15	6
I	IMPIEGATO	66	00154	BIBLIOCARD	RMB-A3	2018/01/10	2019/01/10	0
I	IMPIEGATO	66	00159	BIBLIOCARD	RMB-E2	2018/01/16	2019/01/16	0
I	IMPIEGATO	66	00163	PASSCARD	RMB-R2	2018/01/24	2019/01/24	1
I	IMPIEGATO	66	00166	PASSCARD	RMB-T1	2018/01/10	2019/01/10	2
I	IMPIEGATO	66	00168	PASSCARD	RMB-U1	2018/01/17	2019/01/17	7
I	IMPIEGATO	66	00169	PASSCARD	RMB-H1	2018/01/03	2019/01/03	4
I	IMPIEGATO	66	00171	PASSCARD	RMB-F2	2018/01/03	2019/01/03	5
I	IMPIEGATO	66	00181	PASSCARD	RMB-I1	2018/01/03	2019/01/03	1
I	IMPIEGATO	67		PASSCARD	RMB-A3	2018/01/29	2019/01/29	4
I	IMPIEGATO	67	00122	BIBLIOCARD	RMB-O2	2018/01/27	2019/01/27	1
I	IMPIEGATO	67	00124	BIBLIOCARD	RMB-O1	2018/01/27	2019/01/27	2
I	IMPIEGATO	67	00128	BIBLIOCARD	RMB-N1	2018/01/24	2019/01/24	1
I	IMPIEGATO	67	00136	PASSCARD	RMB-V1	2018/01/23	2019/01/23	8
I	IMPIEGATO	67	00136	PASSCARD	RMB-S1	2018/01/25	2018/11/17	0
I	IMPIEGATO	67	00146	PASSCARD	RMB-Q1	2018/01/25	2019/01/25	1
I	IMPIEGATO	67	00151	PASSCARD	RMB-R1	2018/01/17	2019/01/17	4
I	IMPIEGATO	67	00155	PASSCARD	RMB-I1	2018/01/24	2019/01/24	2
I	IMPIEGATO	67	00155	PASSCARD	RMB-C1	2018/01/16	2019/01/16	1
I	IMPIEGATO	67	00166	PASSCARD	RMB-T2	2018/01/08	2019/01/08	7
I	IMPIEGATO	67	00185	BIBLIOCARD	RMB-C1	2018/01/03	2019/01/03	10
I	IMPIEGATO	67	00189	BIBLIOCARD	RMB-B3	2018/01/25	2019/01/25	1
I	IMPIEGATO	67	00192	BIBLIOCARD	RMB-S1	2018/01/12	2019/01/12	0
I	IMPIEGATO	68	00121	BIBLIOCARD	RMB-O2	2018/01/30	2019/01/30	2
I	IMPIEGATO	68	00122	PASSCARD	RMB-O2	2018/01/30	2019/01/30	1
I	IMPIEGATO	68	00135	BIBLIOCARD	RMB-T1	2018/01/12	2019/01/12	0
I	IMPIEGATO	68	00135	BIBLIOCARD	RMB-T2	2018/01/29	2019/01/29	2
I	IMPIEGATO	68	00136	BIBLIOCARD	RMB-T1	2018/01/03	2019/01/03	4
I	IMPIEGATO	68	00144	BIBLIOCARD	RMB-A3	2018/01/30	2019/01/30	0
I	IMPIEGATO	68	00146	PASSCARD	RMB-Q1	2018/01/10	2019/01/10	9
I	IMPIEGATO	68	00148	PASSCARD	RMB-Q2	2018/01/11	2019/01/11	5
I	IMPIEGATO	68	00149	BIBLIOCARD	RMB-Q1	2018/01/10	2019/01/08	10
I	IMPIEGATO	68	00152	BIBLIOCARD	RMB-R1	2018/01/19	2019/01/19	9
I	IMPIEGATO	68	00153	PASSCARD	RMB-Q1	2018/01/31	2019/01/31	2
I	IMPIEGATO	68	00153	BIBLIOCARD	RMB-M1	2018/01/04	2019/01/04	3
I	IMPIEGATO	68	00163	BIBLIOCARD	RMB-Q1	2018/01/25	2019/01/25	9
I	IMPIEGATO	68	00165	BIBLIOCARD	RMB-A5	2018/01/19	2019/01/19	3
I	IMPIEGATO	68	00166	BIBLIOCARD	RMB-T1	2018/01/09	2019/01/09	3
I	IMPIEGATO	68	00169	PASSCARD	RMB-H1	2018/01/04	2019/01/04	0
I	IMPIEGATO	68	00198	BIBLIOCARD	RMB-A1	2018/01/12	2019/01/12	0
I	IMPIEGATO	68	00198	BIBLIOCARD	RMB-A6	2018/01/11	2019/01/11	0
I	IMPIEGATO	69		BIBLIOCARD	RMB-T1	2018/01/16	2019/01/16	0
I	IMPIEGATO	69	00121	BIBLIOCARD	RMB-O2	2018/01/17	2019/01/17	0
I	IMPIEGATO	69	00128	BIBLIOCARD	RMB-Q2	2018/01/22	2019/01/22	0
I	IMPIEGATO	69	00139	PASSCARD	RMB-D1	2018/01/19	2019/01/19	1
I	IMPIEGATO	69	00144	BIBLIOCARD	RMB-A3	2018/01/30	2019/01/30	0
I	IMPIEGATO	69	00161	BIBLIOCARD	RMB-C1	2018/01/29	2019/01/29	0
I	IMPIEGATO	69	00167	PASSCARD	RMB-U1	2018/01/09	2019/01/09	9
I	IMPIEGATO	69	00169	BIBLIOCARD	RMB-H1	2018/01/18	2018/05/25	7
I	IMPIEGATO	69	00172	BIBLIOCARD	RMB-G2	2018/01/30	2019/01/30	4
I	IMPIEGATO	69	00185	PASSCARD	RMB-C1	2018/01/31	2019/01/31	1
I	IMPIEGATO	69	00185	BIBLIOCARD	RMB-C1	2018/01/04	2019/01/04	10
I	IMPIEGATO	69	00188	PASSCARD	RMB-V1	2018/01/20	2019/01/20	5
I	IMPIEGATO	70	00139	BIBLIOCARD	RMB-E2	2018/01/16	2019/01/16	0
I	IMPIEGATO	70	00151	BIBLIOCARD	RMB-R1	2018/01/08	2019/01/08	4
I	IMPIEGATO	70	00167	PASSCARD	RMB-U2	2018/01/13	2019/01/13	1
I	IMPIEGATO	70	00167	PASSCARD	RMB-U1	2018/01/12	2019/01/12	40
I	IMPIEGATO	70	00168	BIBLIOCARD	RMB-U1	2018/01/05	2019/01/05	2
I	IMPIEGATO	70	00168	BIBLIOCARD	RMB-T2	2018/01/15	2019/01/15	3
I	IMPIEGATO	70	00183	PASSCARD	RMB-I1	2018/01/26	2019/01/26	0
I	IMPIEGATO	70	00194	BIBLIOCARD	RMB-B3	2018/01/02	2019/01/02	6
I	IMPIEGATO	70	00195	PASSCARD	RMB-S1	2018/01/22	2019/01/22	1
I	IMPIEGATO	70	00195	PASSCARD	RMB-B3	2018/01/03	2019/01/03	4
I	IMPIEGATO	71		PASSCARD	RMB-F2	2018/01/12	2019/01/12	5
I	IMPIEGATO	71	00054	PASSCARD	RMB-O2	2018/01/12	2019/01/12	10
I	IMPIEGATO	71	00122	BIBLIOCARD	RMB-O2	2018/01/23	2019/01/23	0
I	IMPIEGATO	71	00124	PASSCARD	RMB-O1	2018/01/09	2019/01/09	1
I	IMPIEGATO	71	00136	PASSCARD	RMB-S1	2018/01/13	2019/01/13	2
I	IMPIEGATO	71	00139	BIBLIOCARD	RMB-M1	2018/01/16	2019/01/16	9
I	IMPIEGATO	71	00146	PASSCARD	RMB-Q1	2018/01/17	2019/01/17	1
I	IMPIEGATO	71	00147	PASSCARD	RMB-I1	2018/01/18	2019/01/18	4
I	IMPIEGATO	71	00151	PASSCARD	RMB-R1	2018/01/09	2019/01/09	2
I	IMPIEGATO	71	00155	BIBLIOCARD	RMB-E1	2018/01/16	2019/01/16	2
I	IMPIEGATO	71	00169	PASSCARD	RMB-H1	2018/01/02	2019/01/02	6
I	IMPIEGATO	71	00172	BIBLIOCARD	RMB-H1	2018/01/03	2019/01/03	0
I	IMPIEGATO	71	00189	PASSCARD	RMB-B3	2018/01/03	2019/01/03	0
I	IMPIEGATO	72		BIBLIOCARD	RMB-G2	2018/01/04	2019/01/04	7
I	IMPIEGATO	72		BIBLIOCARD	RMB-I1	2018/01/25	2019/01/25	1
I	IMPIEGATO	72	00139	BIBLIOCARD	RMB-D1	2018/01/17	2019/01/17	15
I	IMPIEGATO	72	00153	BIBLIOCARD	RMB-BR	2018/01/19	2019/01/19	5
I	IMPIEGATO	72	00186	PASSCARD	RMB-A5	2018/01/22	2019/01/22	1
I	IMPIEGATO	73	00121	BIBLIOCARD	RMB-O2	2018/01/30	2019/01/30	0
I	IMPIEGATO	73	00128	PASSCARD	RMB-N1	2018/01/25	2019/01/25	0
I	IMPIEGATO	73	00146	PASSCARD	RMB-Q1	2018/01/22	2019/01/22	0
I	IMPIEGATO	73	00164	BIBLIOCARD	RMB-Q2	2018/01/16	2019/01/16	6
I	IMPIEGATO	73	00173	PASSCARD	RMB-L1	2018/01/27	2019/01/27	2
I	IMPIEGATO	74	00122	BIBLIOCARD	RMB-O2	2018/01/22	2019/01/22	1
I	IMPIEGATO	74	00155	PASSCARD	RMB-E1	2018/01/24	2019/01/24	3
I	IMPIEGATO	74	00165	BIBLIOCARD	RMB-T1	2018/01/23	2019/01/23	4
I	IMPIEGATO	74	00167	PASSCARD	RMB-U2	2018/01/02	2019/01/02	0
I	IMPIEGATO	74	00191	BIBLIOCARD	RMB-B3	2018/01/11	2019/01/11	1
I	IMPIEGATO	74	00198	PASSCARD	RMB-A1	2018/01/25	2019/01/25	2
I	IMPIEGATO	75	00177	PASSCARD	RMB-F2	2018/01/15	2019/01/15	2
I	IMPIEGATO	76	00149	BIBLIOCARD	RMB-Q1	2018/01/10	2019/01/10	3
I	IMPIEGATO	77	00167	BIBLIOCARD	RMB-T1	2018/01/27	2019/01/27	0
I	IMPIEGATO	77	00177	GOLDCARD	RMB-F2	2018/01/20	2019/01/20	10
I	IMPIEGATO	77	00181	BIBLIOCARD	RMB-Q1	2018/01/04	2019/01/04	0
I	IMPIEGATO	79		BIBLIOCARD	RMB-O2	2018/01/19	2019/01/19	2
I	IMPIEGATO	79		PASSCARD	RMB-N1	2018/01/29	2019/01/29	1
I	IMPIEGATO	79	00146	PASSCARD	RMB-Q1	2018/01/30	2019/01/30	0
I	IMPIEGATO	79	00179	BIBLIOCARD	RMB-I1	2018/01/09	2019/01/09	0
LA	LAVORATORE AUTONOMO E COADIUV.	3	00146	PASSCARD	RMB-Q1	2018/01/19	2019/01/19	18
LA	LAVORATORE AUTONOMO E COADIUV.	5	00169	PASSCARD	RMB-A1	2018/01/10	2019/01/10	0
LA	LAVORATORE AUTONOMO E COADIUV.	9	00168	PASSCARD	RMB-U2	2018/01/24	2019/01/24	0
LA	LAVORATORE AUTONOMO E COADIUV.	25	00176	BIBLIOCARD	RMB-F1	2018/01/16	2019/01/16	0
LA	LAVORATORE AUTONOMO E COADIUV.	26	00154	BIBLIOCARD	RMB-Q1	2018/01/05	2018/04/28	0
LA	LAVORATORE AUTONOMO E COADIUV.	27	00177	PASSCARD	RMB-I1	2018/01/23	2019/01/23	1
LA	LAVORATORE AUTONOMO E COADIUV.	28	00183	BIBLIOCARD	RMB-I1	2018/01/03	2019/01/03	10
LA	LAVORATORE AUTONOMO E COADIUV.	29	00175	PASSCARD	RMB-A1	2018/01/08	2019/01/08	0
LA	LAVORATORE AUTONOMO E COADIUV.	29	00176	BIBLIOCARD	RMB-I1	2018/01/08	2019/01/08	0
LA	LAVORATORE AUTONOMO E COADIUV.	29	00199	BIBLIOCARD	RMB-B1	2018/01/11	2019/01/11	0
LA	LAVORATORE AUTONOMO E COADIUV.	30	00185	PASSCARD	RMB-C1	2018/01/23	2019/01/23	3
LA	LAVORATORE AUTONOMO E COADIUV.	30	00195	PASSCARD	RMB-C1	2018/01/23	2019/01/23	0
LA	LAVORATORE AUTONOMO E COADIUV.	31	00132	BIBLIOCARD	RMB-H3	2018/01/30	2019/01/30	7
LA	LAVORATORE AUTONOMO E COADIUV.	31	00177	PASSCARD	RMB-F2	2018/01/11	2019/01/11	0
LA	LAVORATORE AUTONOMO E COADIUV.	31	00182	PASSCARD	RMB-C1	2018/01/19	2019/01/19	0
LA	LAVORATORE AUTONOMO E COADIUV.	31	06073	PASSCARD	RMB-WA	2018/01/23	2019/01/23	2
LA	LAVORATORE AUTONOMO E COADIUV.	32	00174	BIBLIOCARD	RMB-L1	2018/01/13	2019/01/13	4
LA	LAVORATORE AUTONOMO E COADIUV.	33	00013	BIBLIOCARD	RMB-B1	2018/01/30	2019/01/30	0
LA	LAVORATORE AUTONOMO E COADIUV.	33	00042	PASSCARD	RMB-G1	2018/01/30	2019/01/30	2
LA	LAVORATORE AUTONOMO E COADIUV.	33	00159	BIBLIOCARD	RMB-C1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	33	00166	BIBLIOCARD	RMB-T2	2018/01/25	2019/01/25	0
LA	LAVORATORE AUTONOMO E COADIUV.	33	00195	PASSCARD	RMB-Q1	2018/01/30	2019/01/30	2
LA	LAVORATORE AUTONOMO E COADIUV.	34	00013	PASSCARD	RMB-B1	2018/01/22	2019/01/22	1
LA	LAVORATORE AUTONOMO E COADIUV.	34	00132	BIBLIOCARD	RMB-C1	2018/01/16	2019/01/16	1
LA	LAVORATORE AUTONOMO E COADIUV.	34	00135	PASSCARD	RMB-A1	2018/01/17	2019/01/17	1
LA	LAVORATORE AUTONOMO E COADIUV.	35	00132	PASSCARD	RMB-E1	2018/01/19	2019/01/19	1
LA	LAVORATORE AUTONOMO E COADIUV.	35	00153	PASSCARD	RMB-Q1	2018/01/08	2019/01/08	2
LA	LAVORATORE AUTONOMO E COADIUV.	35	00176	BIBLIOCARD	RMB-F1	2018/01/10	2019/01/10	0
LA	LAVORATORE AUTONOMO E COADIUV.	36		PASSCARD	RMB-B1	2018/01/15	2019/01/15	3
LA	LAVORATORE AUTONOMO E COADIUV.	36	00146	BIBLIOCARD	RMB-Q1	2018/01/18	2019/01/18	9
LA	LAVORATORE AUTONOMO E COADIUV.	36	00167	PASSCARD	RMB-A3	2018/01/02	2019/01/02	1
LA	LAVORATORE AUTONOMO E COADIUV.	36	00179	PASSCARD	RMB-A1	2018/01/29	2019/01/29	0
LA	LAVORATORE AUTONOMO E COADIUV.	36	00192	PASSCARD	RMB-S1	2018/01/12	2019/01/12	1
LA	LAVORATORE AUTONOMO E COADIUV.	37	00142	PASSCARD	RMB-O1	2018/01/08	2019/01/08	2
LA	LAVORATORE AUTONOMO E COADIUV.	37	00185	BIBLIOCARD	RMB-B3	2018/01/04	2019/01/04	5
LA	LAVORATORE AUTONOMO E COADIUV.	37	06024	BIBLIOCARD	RMB-F1	2018/01/20	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	38		PASSCARD	RMB-R2	2018/01/03	2019/01/03	18
LA	LAVORATORE AUTONOMO E COADIUV.	38	00165	BIBLIOCARD	RMB-B3	2018/01/15	2019/01/15	1
LA	LAVORATORE AUTONOMO E COADIUV.	38	00175	BIBLIOCARD	RMB-L1	2018/01/31	2019/01/31	0
LA	LAVORATORE AUTONOMO E COADIUV.	38	00195	BIBLIOCARD	RMB-T1	2018/01/26	2019/01/26	2
LA	LAVORATORE AUTONOMO E COADIUV.	38	00195	BIBLIOCARD	RMB-S1	2018/01/19	2019/01/19	7
LA	LAVORATORE AUTONOMO E COADIUV.	38	00198	BIBLIOCARD	RMB-A1	2018/01/25	2019/01/25	0
LA	LAVORATORE AUTONOMO E COADIUV.	39	00165	PASSCARD	RMB-A6	2018/01/25	2019/01/25	0
LA	LAVORATORE AUTONOMO E COADIUV.	39	00185	BIBLIOCARD	RMB-C1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	39	00186	PASSCARD	RMB-A1	2018/01/16	2019/01/16	7
LA	LAVORATORE AUTONOMO E COADIUV.	40	00126	BIBLIOCARD	RMB-O2	2018/01/02	2019/01/02	3
LA	LAVORATORE AUTONOMO E COADIUV.	40	00141	BIBLIOCARD	RMB-D1	2018/01/22	2019/01/22	0
LA	LAVORATORE AUTONOMO E COADIUV.	40	00168	PASSCARD	RMB-U1	2018/01/29	2019/01/29	1
LA	LAVORATORE AUTONOMO E COADIUV.	40	00176	BIBLIOCARD	RMB-F1	2018/01/03	2019/01/03	1
LA	LAVORATORE AUTONOMO E COADIUV.	40	00177	BIBLIOCARD	RMB-F2	2018/01/05	2019/01/05	3
LA	LAVORATORE AUTONOMO E COADIUV.	40	00197	BIBLIOCARD	RMB-A1	2018/01/08	2019/01/08	9
LA	LAVORATORE AUTONOMO E COADIUV.	41	00162	BIBLIOCARD	RMB-A1	2018/01/29	2019/01/29	0
LA	LAVORATORE AUTONOMO E COADIUV.	41	00167	PASSCARD	RMB-T1	2018/01/25	2019/01/25	1
LA	LAVORATORE AUTONOMO E COADIUV.	41	00177	BIBLIOCARD	RMB-B1	2018/01/12	2019/01/12	0
LA	LAVORATORE AUTONOMO E COADIUV.	41	00187	BIBLIOCARD	RMB-B3	2018/01/22	2019/01/22	5
LA	LAVORATORE AUTONOMO E COADIUV.	42		PASSCARD	RMB-U1	2018/01/03	2019/01/03	3
LA	LAVORATORE AUTONOMO E COADIUV.	42	00040	BIBLIOCARD	RMB-F1	2018/01/19	2019/01/19	2
LA	LAVORATORE AUTONOMO E COADIUV.	42	00125	PASSCARD	RMB-O1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	42	00127	BIBLIOCARD	RMB-O2	2018/01/31	2019/01/31	0
LA	LAVORATORE AUTONOMO E COADIUV.	42	00139	PASSCARD	RMB-D1	2018/01/16	2019/01/16	6
LA	LAVORATORE AUTONOMO E COADIUV.	42	00162	BIBLIOCARD	RMB-C1	2018/01/29	2019/01/29	0
LA	LAVORATORE AUTONOMO E COADIUV.	42	00166	PASSCARD	RMB-T2	2018/01/29	2019/01/29	4
LA	LAVORATORE AUTONOMO E COADIUV.	42	00187	BIBLIOCARD	RMB-S1	2018/01/30	2019/01/30	2
LA	LAVORATORE AUTONOMO E COADIUV.	43	00135	PASSCARD	RMB-T2	2018/01/02	2019/01/02	4
LA	LAVORATORE AUTONOMO E COADIUV.	43	00142	PASSCARD	RMB-Q1	2018/01/02	2019/01/02	3
LA	LAVORATORE AUTONOMO E COADIUV.	43	00165	BIBLIOCARD	RMB-BR	2018/01/08	2019/01/08	2
LA	LAVORATORE AUTONOMO E COADIUV.	43	00168	BIBLIOCARD	RMB-U1	2018/01/15	2019/01/15	0
LA	LAVORATORE AUTONOMO E COADIUV.	43	00177	BIBLIOCARD	RMB-F2	2018/01/13	2019/01/13	2
LA	LAVORATORE AUTONOMO E COADIUV.	44		PASSCARD	RMB-V1	2018/01/26	2019/01/26	7
LA	LAVORATORE AUTONOMO E COADIUV.	44	00149	PASSCARD	RMB-Q1	2018/01/18	2019/01/18	0
LA	LAVORATORE AUTONOMO E COADIUV.	44	00154	PASSCARD	RMB-B1	2018/01/05	2019/01/05	2
LA	LAVORATORE AUTONOMO E COADIUV.	44	00173	PASSCARD	RMB-L1	2018/01/23	2019/01/23	0
LA	LAVORATORE AUTONOMO E COADIUV.	44	00176	BIBLIOCARD	RMB-G2	2018/01/24	2019/01/24	2
LA	LAVORATORE AUTONOMO E COADIUV.	44	00189	PASSCARD	RMB-BR	2018/01/16	2019/01/16	6
LA	LAVORATORE AUTONOMO E COADIUV.	45	00145	PASSCARD	RMB-M1	2018/01/05	2019/01/05	2
LA	LAVORATORE AUTONOMO E COADIUV.	45	00166	PASSCARD	RMB-U2	2018/01/19	2019/01/19	3
LA	LAVORATORE AUTONOMO E COADIUV.	45	00173	BIBLIOCARD	RMB-L3	2018/01/24	2019/01/24	5
LA	LAVORATORE AUTONOMO E COADIUV.	46	00137	BIBLIOCARD	RMB-D1	2018/01/12	2019/01/12	8
LA	LAVORATORE AUTONOMO E COADIUV.	46	00192	PASSCARD	RMB-S1	2018/01/31	2019/01/31	1
LA	LAVORATORE AUTONOMO E COADIUV.	47	00174	BIBLIOCARD	RMB-I1	2018/01/09	2019/01/09	6
LA	LAVORATORE AUTONOMO E COADIUV.	47	00196	BIBLIOCARD	RMB-B3	2018/01/04	2019/01/04	5
LA	LAVORATORE AUTONOMO E COADIUV.	47	01028	PASSCARD	RMB-A1	2018/01/16	2019/01/16	3
LA	LAVORATORE AUTONOMO E COADIUV.	48		PASSCARD	RMB-U1	2018/01/31	2019/01/31	3
LA	LAVORATORE AUTONOMO E COADIUV.	48	00012	PASSCARD	RMB-E1	2018/01/04	2019/01/04	2
LA	LAVORATORE AUTONOMO E COADIUV.	48	00015	PASSCARD	RMB-D1	2018/01/15	2019/01/15	4
LA	LAVORATORE AUTONOMO E COADIUV.	48	00132	PASSCARD	RMB-T1	2018/01/02	2019/01/02	2
LA	LAVORATORE AUTONOMO E COADIUV.	48	00146	PASSCARD	RMB-O1	2018/01/26	2019/01/26	1
LA	LAVORATORE AUTONOMO E COADIUV.	48	00147	PASSCARD	RMB-F1	2018/01/09	2019/01/09	0
LA	LAVORATORE AUTONOMO E COADIUV.	48	00152	GOLDCARD	RMB-R3	2018/01/21	2019/01/21	0
LA	LAVORATORE AUTONOMO E COADIUV.	48	00155	BIBLIOCARD	RMB-E1	2018/01/20	2019/01/20	0
LA	LAVORATORE AUTONOMO E COADIUV.	48	00156	PASSCARD	RMB-E1	2018/01/26	2019/01/26	1
LA	LAVORATORE AUTONOMO E COADIUV.	48	00161	PASSCARD	RMB-B3	2018/01/12	2019/01/12	4
LA	LAVORATORE AUTONOMO E COADIUV.	48	00166	PASSCARD	RMB-T1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	48	00168	PASSCARD	RMB-U1	2018/01/18	2019/01/18	2
LA	LAVORATORE AUTONOMO E COADIUV.	48	00177	BIBLIOCARD	RMB-F2	2018/01/26	2019/01/26	0
LA	LAVORATORE AUTONOMO E COADIUV.	49	00149	PASSCARD	RMB-R1	2018/01/23	2019/01/23	2
LA	LAVORATORE AUTONOMO E COADIUV.	49	00165	BIBLIOCARD	RMB-T1	2018/01/08	2019/01/08	8
LA	LAVORATORE AUTONOMO E COADIUV.	49	00176	PASSCARD	RMB-F1	2018/01/30	2019/01/30	0
LA	LAVORATORE AUTONOMO E COADIUV.	50		BIBLIOCARD	RMB-O2	2018/01/13	2019/01/13	4
LA	LAVORATORE AUTONOMO E COADIUV.	50	00141	PASSCARD	RMB-D1	2018/01/24	2019/01/24	2
LA	LAVORATORE AUTONOMO E COADIUV.	50	00146	PASSCARD	RMB-Q1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	50	00184	PASSCARD	RMB-A1	2018/01/18	2019/01/18	7
LA	LAVORATORE AUTONOMO E COADIUV.	51	00132	PASSCARD	RMB-H3	2018/01/11	2019/01/11	1
LA	LAVORATORE AUTONOMO E COADIUV.	51	00152	PASSCARD	RMB-Q1	2018/01/03	2019/01/03	0
LA	LAVORATORE AUTONOMO E COADIUV.	51	00165	PASSCARD	RMB-T1	2018/01/24	2019/01/24	0
LA	LAVORATORE AUTONOMO E COADIUV.	51	00171	BIBLIOCARD	RMB-G2	2018/01/27	2019/01/27	0
LA	LAVORATORE AUTONOMO E COADIUV.	51	00177	PASSCARD	RMB-F2	2018/01/10	2019/01/10	0
LA	LAVORATORE AUTONOMO E COADIUV.	52		PASSCARD	RMB-B1	2018/01/26	2019/01/26	0
LA	LAVORATORE AUTONOMO E COADIUV.	52	00058	BIBLIOCARD	RMB-O1	2018/01/13	2019/01/13	0
LA	LAVORATORE AUTONOMO E COADIUV.	52	00139	BIBLIOCARD	RMB-D1	2018/01/16	2019/01/16	11
LA	LAVORATORE AUTONOMO E COADIUV.	52	00148	PASSCARD	RMB-Q2	2018/01/19	2019/01/19	1
LA	LAVORATORE AUTONOMO E COADIUV.	52	00168	PASSCARD	RMB-U1	2018/01/23	2019/01/23	3
LA	LAVORATORE AUTONOMO E COADIUV.	53	00058	PASSCARD	RMB-B1	2018/01/29	2019/01/29	0
LA	LAVORATORE AUTONOMO E COADIUV.	53	00122	BIBLIOCARD	RMB-O2	2018/01/22	2019/01/22	3
LA	LAVORATORE AUTONOMO E COADIUV.	53	00146	PASSCARD	RMB-Q1	2018/01/24	2019/01/24	1
LA	LAVORATORE AUTONOMO E COADIUV.	53	00153	BIBLIOCARD	RMB-A3	2018/01/12	2019/01/12	2
LA	LAVORATORE AUTONOMO E COADIUV.	53	00179	PASSCARD	RMB-I1	2018/01/31	2019/01/31	0
LA	LAVORATORE AUTONOMO E COADIUV.	53	00186	BIBLIOCARD	RMB-BR	2018/01/05	2019/01/05	0
LA	LAVORATORE AUTONOMO E COADIUV.	53	00192	PASSCARD	RMB-S1	2018/01/08	2019/01/08	1
LA	LAVORATORE AUTONOMO E COADIUV.	54	00146	PASSCARD	RMB-Q1	2018/01/05	2019/01/05	0
LA	LAVORATORE AUTONOMO E COADIUV.	54	00188	BIBLIOCARD	RMB-V1	2018/01/31	2018/02/10	2
LA	LAVORATORE AUTONOMO E COADIUV.	55	00149	BIBLIOCARD	RMB-R1	2018/01/11	2019/01/11	0
LA	LAVORATORE AUTONOMO E COADIUV.	55	00166	PASSCARD	RMB-T2	2018/01/30	2019/01/30	2
LA	LAVORATORE AUTONOMO E COADIUV.	55	00166	PASSCARD	RMB-T2	2018/01/29	2019/01/29	0
LA	LAVORATORE AUTONOMO E COADIUV.	57	00153	BIBLIOCARD	RMB-M1	2018/01/02	2019/01/02	5
LA	LAVORATORE AUTONOMO E COADIUV.	57	00167	PASSCARD	RMB-U1	2018/01/18	2019/01/18	3
