AL	ALTRI LAVORATORI DIPENDENTI	49	00176	BIBLIOCARD	RMB-F1	2017/01/02	2018/01/02	0
AL	ALTRI LAVORATORI DIPENDENTI	49	00185	BIBLIOCARD	RMB-C1	2017/01/11	2018/01/11	1
AL	ALTRI LAVORATORI DIPENDENTI	49	00198	BIBLIOCARD	RMB-T1	2017/01/27	2018/01/27	66
AL	ALTRI LAVORATORI DIPENDENTI	49	00199	BIBLIOCARD	RMB-I1	2017/01/20	2018/01/20	20
AL	ALTRI LAVORATORI DIPENDENTI	50	00124	PASSCARD	RMB-O1	2017/01/14	2018/01/14	2
AL	ALTRI LAVORATORI DIPENDENTI	50	00126	PASSCARD	RMB-O1	2017/01/16	2018/01/16	8
AL	ALTRI LAVORATORI DIPENDENTI	50	00139	PASSCARD	RMB-D1	2017/01/16	2018/01/16	0
AL	ALTRI LAVORATORI DIPENDENTI	50	00166	PASSCARD	RMB-U1	2017/01/03	2018/01/03	12
AL	ALTRI LAVORATORI DIPENDENTI	50	00171	PASSCARD	RMB-G2	2017/01/03	2018/01/03	97
AL	ALTRI LAVORATORI DIPENDENTI	51	00012	BIBLIOCARD	RMB-E1	2017/01/28	2018/01/28	4
AL	ALTRI LAVORATORI DIPENDENTI	51	00122	BIBLIOCARD	RMB-O2	2017/01/20	2018/01/20	7
AL	ALTRI LAVORATORI DIPENDENTI	51	00127	PASSCARD	RMB-N1	2018/01/24	2018/01/28	0
AL	ALTRI LAVORATORI DIPENDENTI	51	00133	PASSCARD	RMB-H2	2017/01/13	2018/01/13	0
AL	ALTRI LAVORATORI DIPENDENTI	51	00145	BIBLIOCARD	RMB-M1	2017/01/27	2018/01/27	0
AL	ALTRI LAVORATORI DIPENDENTI	51	00149	BIBLIOCARD	RMB-Q2	2017/01/31	2018/01/31	0
AL	ALTRI LAVORATORI DIPENDENTI	51	00164	PASSCARD	RMB-Q2	2017/01/30	2018/01/30	0
AL	ALTRI LAVORATORI DIPENDENTI	51	00178	BIBLIOCARD	RMB-L1	2017/01/28	2018/01/28	0
AL	ALTRI LAVORATORI DIPENDENTI	52		PASSCARD	RMB-O2	2017/01/11	2018/01/11	1
AL	ALTRI LAVORATORI DIPENDENTI	52	00128	PASSCARD	RMB-N1	2017/01/28	2018/01/28	0
AL	ALTRI LAVORATORI DIPENDENTI	52	00132	PASSCARD	RMB-H3	2017/01/17	2018/01/17	0
AL	ALTRI LAVORATORI DIPENDENTI	52	00149	PASSCARD	RMB-Q1	2017/01/28	2018/01/28	1
AL	ALTRI LAVORATORI DIPENDENTI	52	00179	BIBLIOCARD	RMB-I1	2017/01/21	2018/01/21	0
