MUN,Prot. AMA caditoie,AREA,A.E.T.,ZONA,"VIA, PIAZZA etc.",TRATTA,"Metri
[*2]","ORARIO DI SERVIZIO PERIODO 
B","ORARIO DI SERVIZIO PERIODO 
A","ORARIO DI SERVIZIO PERIODO 
C","FREQUENZA 
B","FREQUENZA 
A","IDENTIFICATIVO SQUADRE PERIODO 
B","IDENTIFICATIVO SQUADRE PERIODO 
A",1/11/17,2/11/17,3/11/17,4/11/17,5/11/17,6/11/17,7/11/17,8/11/17,9/11/17,10/11/17,11/11/17,12/11/17,13/11/17,14/11/17,15/11/17,16/11/17,17/11/17,18/11/17,19/11/17,20/11/2017 - inizio B,21/11,22/11,23/11,24/11,25/11,26/11,27/11,28/11,29/11,30/11,1/12,2/12,3/12,4/12,5/12,6/12,7/12,8/12,9/12,10/12,11/12/2017 - inizio A,12/12,13/12,14/12,15/12,16/12,17/12,18/12,19/12,20/12,21/12,22/12,23/12,24/12,25/12,26/12,27/12,28/12,29/12,30/12,31/12,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/1,"10/01/2018
inizio B",11/1,12/1,13/1,14/1,15/1,16/1,17/1,18/1,19/1,20/1,21/1,22/1,23/1,24/1,25/1,26/1,27/1,28/1,29/1,30/1,31/1
VIII,67042/2016E,T.P.,A11AA,11A,PIAZZA DEI NAVIGATORI,,440,,,,B1,A2,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,,T.P.,A11AA,11A,LARGO BENEDETTO BOMPIANI,,338,,,,B1,A2,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,X,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AA,11A,VIA DI S. SEBASTIANO,,1240,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AA,11A,VIA ROBERTO SCOTT,,460,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AA,11A,VIA TITO OMBONI,,450,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AA,11A,VIALE CARLO TOMMASO ODESCALCHI,,2960,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,,T.P.,A11AA,11A,LARGO LAMBERTO LORIA,,306,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,,T.P.,A11AA,11A,LARGO MARTIRI DELLE FOSSE ARDEATINE,,290,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,X,
VIII,,T.P.,A11AA,11A,VIA ANNIO FELICE,,460,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA BENEDETTO BOMPIANI,,540,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA CORNELIO MAGNI,,416,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DEI GEORGOFILI,,900,,,,B2,A3,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DEL CASALE DE MERODE,,600,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DELLE SETTE CHIESE,VIA DELGI ARMATORI - VIA STROZZI,1100,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DELLE SETTE CHIESE,VIA ARDEATINA - VIA C. COLOMBO,1800,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DELLE SETTE CHIESE,VIA C. COLOMBO - PIAZZA O. DA PORDENONE,500,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DELL'IPOGEO DEI FLAVI,VIA MEROPIA - VIA DEGLI ORTI FLAVIANI,160,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA DI S. PETRONILLA,,1000,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA FEDERICO BAROCCI,VIA CASALE DE MERODE - VIA BENEDETTO BOMPIANI,260,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA MARCO E MARCELLIANO,VIALE DI TOR MARANCIA VIA DI S. PETRONILLA,420,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VIA VALERIA RUFINA,VIA DEI LINCEI VIA DI S. PETRONILLA,460,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VICOLO DELLA BASILICA,VIA APPIA ANTICA - VIA APPIA PIGNATELLI,520,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AA,11A,VICOLO DELLE SETTE CHIESE,LARGO MARTIRI DELLE FOSSE ARDEATINE - VIA APPIA ANTICA,1140,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,PIAZZA FEDERICO MARCELLO LANTE,,260,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,PIAZZALE DEL CARAVAGGIO,,300,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIA DELL'ARCADIA,,1273,,,,B2,A3,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIA GIACINTO GIGANTE,,294,,,,B2,A3,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIA GIULIO ARISTIDE SARTORIO,(1200m lineari ma strada doppia in alcuni punti e complessa),5760,,,,B2,A3,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIA LORENZO BONINCONTRI,,960,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIA MEROPIA,,1046,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIALE DELLE ACCADEMIE,,760,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AB,11A,VIALE DI TOR MARANCIA,(750 lineare a tratta),3000,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,,T.P.,A11AB,11A,PIAZZA ELIO RUFINO,,114,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,PIAZZA LORENZO LOTTO,,240,,,,B2,A3,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,VIA ANDREA MANTEGNA,,1400,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,VIA DELL'ACCADEMIA DEL CIMENTO,,800,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,VIA ENRICO ARCIONI,VIALE DEL CARAVAGGIO - VIA FRANCESCO BELLONI,72,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,VIA FRANCESCO BELLONI,VIA IPPOLITO CAFFI - VIA RAFFAELE SORBI,592,,,,B2,A3,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,X,,
VIII,,T.P.,A11AB,11A,VIA GIUSEPPE CERBARA,,1100,,,,B2,A3,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,PIAZZALE DEI CADUTI DELLA MONTAGNOLA,   ,832,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,PIAZZALE ROBERTO ARDIGO',,622,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,VIA ATTILIO AMBROSINI,,1014,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,VIA DELLA BADIA DI CAVA,,830,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,VIA DELL'ACCADEMMIA PELORITANA,,384,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,VIA FRANCESCO ACRI,,1300,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AC,11A,VIALE PICO DELLA MIRANDOLA,,1600,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,,T.P.,A11AC,11A,VIA ACCADEMIA DEGLI AGIATI,,492,,,,B2,A3,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,,T.P.,A11AC,11A,VIA FONTE BUONO,PIAZZALE DEI CADUTI DELLA MONTAGNOLA - VIA CASTELMONTE,248,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,PIAZZA DELL'ACCADEMIA ANTIQUARIA,,168,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,VIA BALDASSARRE CASTIGLIONE,,514,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,VIA BENEDETTO CROCE,,972,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,VIA DELL'ACCADEMIA AMBROSIANA,,398,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,VIA POGGIO AMENO,,737,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AD,11A,VIA VITTORE CARPACCIO,,1523,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67151/2016E,T.P.,A11AE,11A,VIALE DEL TINTORETTO,,4398,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AE,11A,VIA ANDREA DEL CASTAGNO,,977,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AE,11A,VIA ANDREA SOLARIO,,894,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AE,11A,VIA BENOZZO GOZZOLI,,46,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AE,11A,VIALE ALDO BALLARIN,,2178,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,,T.P.,A11AE,11A,VIA LORENZO DI CREDI,,164,,,,B2,A3,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA DUCCIO DI BUONINSEGNA,VIA SIMONE MARTINI - VIA PAOLO DI DONO,600,,,,B2,A2,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,X,,,X,,,,,X,,,,,,,X,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA DEL SERAFICO,,5420,,,,B1,A3,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,X,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AF,11A,LARGO DEL BRONZINO,,114,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA ALESSIO BALDOVINETTI,,734,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,X,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA ANDREA DI BONAIUTO,,884,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,X,,,,,,,,,,,,,,X,,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA FRANCESCO DE VICO,VIA FRANCESCO GIACOMELLI - VIA GIOVANNI KEPLERO,160,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA GIAMBATTISTA GAULLI, ,460,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AF,11A,VIA LUIGI LILIO,,1214,,,,B2,A3,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,,T.P.,A11AF,11A,VIA PAOLO DI DONO,,600,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,,T.P.,A11AF,11A,VIA VINCENZO RENIERI,VIA VINCENZO RENIERI VIA FRANCESCO DE VICO,160,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,LARGO STRINDBERG,   ,160,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA ADOLFO CONSOLINI,,697,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA ALBERTO ASCARI,,1200,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA CECHOV,,560,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA DELL'AUTOMOBILISMO,,1300,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,X,,,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA LEARCO GUERRA,,447,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA MOLIERE,,691,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIA TAZIO NUVOLARI,,1700,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AG,11A,VIALE LONDRA,(300m lineari doppia),1269,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,,T.P.,A11AG,11A,VIA DEI GRANAI DI NERVA,,700,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,,T.P.,A11AG,11A,VIA IBSEN,,240,,,,B2,A3,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AH,11A,VIA DELLA FOTOGRAFIA,,2490,,,,B1,A3,,,,,,,,,,,,,,,,,,,X,,,,X,,,,,,,X,,,,,,,X,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,,X,,,,,,,,,,,,,,X,
VIII,67042/2016E,T.P.,A11AH,11A,VIA DELL'AEROSCALO,,315,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
VIII,67042/2016E,T.P.,A11AH,11A,VICOLO DELL'ANNUNZIATELLA,,1100,,,,B2,A3,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,,,,,
